ShippingID,OrderID,Carrier,ShippingCost,ShippingStatus,TrackingNumber
SHIP16016,ORDER16016,BlueDart,73.74,Delivered,7a59ad9e-fb5e-45b9-880c-bf8f365ee41e
SHIP16017,ORDER16017,India Post,463.7,Pending,38e7d6f7-e00a-4b8a-8fd2-3ae3e08c669f
SHIP16018,ORDER16018,India Post,390.6,Pending,f6fd0e2e-587a-4b3e-88c2-cca10a78452c
SHIP16019,ORDER16019,DHL,441.21,In Transit,19dac671-f496-4fdb-8303-d019afeddc6e
SHIP16020,ORDER16020,FedEx,251.66,In Transit,97eed6a3-241e-4fde-a44f-d56caed86dd2
SHIP16021,ORDER16021,FedEx,247.2,Pending,44bb1ca1-e7a5-48e5-85ce-3132a80143e9
SHIP16022,ORDER16022,India Post,222.72,Pending,9364d741-1b15-49da-a59b-591ec26956da
SHIP16023,ORDER16023,FedEx,384.31,In Transit,4801b9ba-28a0-4678-8d1f-88e4b02c11bd
SHIP16024,ORDER16024,BlueDart,439.78,In Transit,9f9dff7b-bd3f-4edb-bf2f-3faffd931818
SHIP16025,ORDER16025,India Post,415.37,Delivered,73f548e2-4ea6-400b-b537-3b7b2670a72e
SHIP16026,ORDER16026,BlueDart,270.04,Delivered,94dc8618-f27a-46a2-90ed-a62d8e6a5648
SHIP16027,ORDER16027,DHL,86.87,Delivered,156d70df-1d87-4af8-8c64-20fef8424c99
SHIP16028,ORDER16028,BlueDart,441.8,In Transit,653237bb-746d-4b7a-b852-fa3ca15ee54c
SHIP16029,ORDER16029,FedEx,425.82,Delivered,991974c1-9ab4-4429-bac7-f5244beb25ee
SHIP16030,ORDER16030,BlueDart,114.15,Delivered,2e547afd-f657-418c-a1cd-7af8ac3433dd
SHIP16031,ORDER16031,India Post,197.33,Delivered,8c3902c3-be5a-46b2-8547-564f691a3080
SHIP16032,ORDER16032,FedEx,252.09,Delivered,6361d0df-362d-431f-ba85-767df5fe132e
SHIP16033,ORDER16033,DHL,265.19,In Transit,9feae7af-cc8f-40ef-b5a8-a199705ccbda
SHIP16034,ORDER16034,DHL,163.71,Pending,3b08be60-1fbc-4a3a-9c8a-3c9db32bfe35
SHIP16035,ORDER16035,BlueDart,73.62,Pending,7ddacaa7-ecf1-4460-96b2-8679ee5c2441
SHIP16036,ORDER16036,India Post,454.8,In Transit,ef93757c-0f26-47a2-a5a6-14e4dd7023d1
SHIP16037,ORDER16037,India Post,365.47,Pending,6fc14d4f-abde-432b-871b-1b66cab5c8b4
SHIP16038,ORDER16038,India Post,419.39,Delivered,07c2ec15-095a-4ffa-9a3e-1f4912c6e341
SHIP16039,ORDER16039,BlueDart,191.76,Delivered,d0eb9f2a-76d8-413b-abd4-f6b0c605a0ee
SHIP16040,ORDER16040,DHL,478.44,Delivered,8ef1a060-3c3f-4c2d-8cf5-cf7c47c41f54
SHIP16041,ORDER16041,India Post,223.96,Pending,0ec67ac7-c0ee-49c6-a07c-118e08b635c5
SHIP16042,ORDER16042,BlueDart,360.98,In Transit,b0f0ba7c-fa30-4399-b35b-835c4daa919f
SHIP16043,ORDER16043,India Post,483.86,In Transit,487b3dc8-f11e-4502-b666-86859399b41d
SHIP16044,ORDER16044,FedEx,367.04,Pending,b0d97491-be74-4d84-94b3-81d8794a112f
SHIP16045,ORDER16045,FedEx,381.89,In Transit,b7e9405d-aeee-4288-b66d-3424319a919a
SHIP16046,ORDER16046,India Post,425.84,Pending,9a41647e-7cc8-4dd4-8842-b166a8d16336
SHIP16047,ORDER16047,BlueDart,404.45,Delivered,6858161e-5c02-47ff-8d58-fcb886d7b0cf
SHIP16048,ORDER16048,India Post,223.39,In Transit,75afea6d-927c-478d-bf4f-b31f8ce60603
SHIP16049,ORDER16049,India Post,251.94,Pending,1354e6b6-ac76-4069-ac78-54195082e7c2
SHIP16050,ORDER16050,FedEx,364.63,In Transit,3af940d3-2061-445a-9ec7-5c51d274d6d0
SHIP16051,ORDER16051,FedEx,262.44,Pending,6bbf2b32-5c94-4426-87fe-c9306f52be7b
SHIP16052,ORDER16052,BlueDart,250.59,Delivered,a72bc4d0-dd42-456b-b758-722ff7582b45
SHIP16053,ORDER16053,BlueDart,486.58,Pending,06b62b10-ec33-4a65-ad46-af3550616bdd
SHIP16054,ORDER16054,FedEx,164.94,In Transit,7ec1babd-5b8e-4823-a91d-c00740cb6a32
SHIP16055,ORDER16055,BlueDart,246.7,Pending,b6380005-fe30-4fd4-9e2c-fafe04efeea8
SHIP16056,ORDER16056,FedEx,287.44,Delivered,e246ba47-7981-4472-9bdb-5d952f215cb3
SHIP16057,ORDER16057,India Post,389.88,In Transit,1c1a4500-6642-4fe8-95f0-811393f7b883
SHIP16058,ORDER16058,DHL,107.93,Pending,5cc0dbf1-be38-41af-af89-164388d08568
SHIP16059,ORDER16059,BlueDart,438.91,Pending,0ed5b3a1-7fcb-44a0-a502-1fae4dc7d47e
SHIP16060,ORDER16060,India Post,458.56,In Transit,2be1556f-18ae-4bf4-9428-43b19287ad28
SHIP16061,ORDER16061,DHL,190.49,Delivered,d7154e3a-204e-4a30-81f9-75ee3e7a1190
SHIP16062,ORDER16062,BlueDart,52.67,In Transit,3379da70-42b5-4f5e-90fa-2b81055935a2
SHIP16063,ORDER16063,India Post,399.59,Pending,db3c5434-9003-4979-a47f-c6925c2baaec
SHIP16064,ORDER16064,India Post,459.31,In Transit,f719909c-bfdb-4e01-9cbc-571900ee9141
SHIP16065,ORDER16065,India Post,384.25,Pending,208b195c-46a9-4b08-b226-67f27075e94e
SHIP16066,ORDER16066,FedEx,493.78,Pending,977c9158-1f2d-408a-bd7a-319ad4e13c8c
SHIP16067,ORDER16067,DHL,78.47,Pending,3d74d6d3-7e4f-4538-8df5-c2bb81267bc4
SHIP16068,ORDER16068,FedEx,128.33,Delivered,620cb86a-877d-4059-a254-d8fc8210da33
SHIP16069,ORDER16069,India Post,67.6,Pending,de756176-e290-4209-b1fa-03c060e95b54
SHIP16070,ORDER16070,India Post,72.47,Pending,b067ca82-ecb6-4fa5-b7d7-ee3cd12f617e
SHIP16071,ORDER16071,DHL,381.26,Pending,705fc002-4644-4be0-a44d-74e587c96cf4
SHIP16072,ORDER16072,DHL,230.49,Pending,5d533a0b-6b0c-466a-b7e5-0ba4a13d8eae
SHIP16073,ORDER16073,BlueDart,71.74,In Transit,712bbe11-1000-4b05-ab36-2afeb1ee3de0
SHIP16074,ORDER16074,BlueDart,487.0,Delivered,37bcf00b-4a8a-49c3-a0e3-ebc29ebdbe00
SHIP16075,ORDER16075,FedEx,333.02,In Transit,3866118a-50b7-4686-be9c-503f1990d3b0
SHIP16076,ORDER16076,DHL,451.69,Pending,8f2fdfef-b316-45eb-9174-d75b0fac292f
SHIP16077,ORDER16077,BlueDart,123.39,Delivered,46ec9b8a-0b98-417b-9376-a8b0deffa74c
SHIP16078,ORDER16078,DHL,76.27,In Transit,d6fb483f-7f8f-45bf-8ba2-d784298fed5b
SHIP16079,ORDER16079,DHL,462.32,Delivered,ebd9d966-0780-4da2-973e-e004b0f4011f
SHIP16080,ORDER16080,BlueDart,472.25,Delivered,24f744c9-93ef-411b-bd54-84c6c3a7c6da
SHIP16081,ORDER16081,India Post,203.37,Pending,b10c616e-8ff7-4d3a-a006-d75668215737
SHIP16082,ORDER16082,FedEx,467.32,In Transit,a7b8620e-c0f8-4dab-86ab-fe3dce1f5b54
SHIP16083,ORDER16083,BlueDart,201.24,Delivered,0080fea5-0698-4c36-90cf-995c6659e857
SHIP16084,ORDER16084,FedEx,449.11,Pending,82391e07-1d8b-4479-ada6-3a04de57571b
SHIP16085,ORDER16085,BlueDart,93.94,Pending,a0d23a52-2ae6-4053-a15a-04d431f28f18
SHIP16086,ORDER16086,India Post,352.34,Delivered,eb6df445-dd41-4615-bc27-54826c65dd43
SHIP16087,ORDER16087,DHL,399.02,Pending,d2838bd4-6106-4edc-a24a-10468ac3aa6c
SHIP16088,ORDER16088,BlueDart,70.38,In Transit,25ac27bc-75be-433c-ae3c-541e1167bc9a
SHIP16089,ORDER16089,India Post,274.09,Pending,8045dd92-fc80-4cf9-90c7-065ac782c4cb
SHIP16090,ORDER16090,India Post,126.99,Delivered,7528a03d-30a8-4e31-b02e-69b19bb6f335
SHIP16091,ORDER16091,FedEx,358.8,Delivered,bfd09684-8dcc-4cce-bee7-78d618035d44
SHIP16092,ORDER16092,India Post,456.95,Delivered,778288f9-fc37-4996-b655-107e5920fd75
SHIP16093,ORDER16093,BlueDart,171.72,Pending,4d60e79c-cf45-4694-8b35-ca07f68a95b9
SHIP16094,ORDER16094,BlueDart,247.21,Pending,fc1e170f-165e-44ad-a8b3-c96ed562e33e
SHIP16095,ORDER16095,BlueDart,371.45,In Transit,17bfde52-f67c-4177-b6f3-d9236af4b003
SHIP16096,ORDER16096,DHL,329.55,Delivered,a947a412-c8be-44d2-b8a7-92ad9374aaf8
SHIP16097,ORDER16097,DHL,349.94,In Transit,38a96988-e720-4ecf-905f-4a8fb3466def
SHIP16098,ORDER16098,BlueDart,473.73,Delivered,9baf1b20-32a2-48fc-a7dc-d3ebc7ad6169
SHIP16099,ORDER16099,India Post,257.97,In Transit,fe02984e-0344-4aa4-80ae-a23517e650e7
SHIP16100,ORDER16100,BlueDart,344.87,In Transit,dd04b43e-4482-4194-998e-f5164a0d32e2
SHIP16101,ORDER16101,BlueDart,156.75,Pending,64bf58d0-e473-4cab-ae71-d515b113d758
SHIP16102,ORDER16102,DHL,329.1,Pending,b52c51c0-1e08-4450-be0b-20690823599d
SHIP16103,ORDER16103,BlueDart,171.53,In Transit,728fb8ba-ea60-4542-8036-509dcc21d61e
SHIP16104,ORDER16104,DHL,182.09,Pending,3641d6ce-cfda-4bd5-904b-0ff12b7faa95
SHIP16105,ORDER16105,DHL,352.02,Delivered,237084ca-0b92-4d3f-b0b1-4e6320135aed
SHIP16106,ORDER16106,FedEx,491.44,Pending,6cba2bda-864d-4e70-8e05-fe02fcc8a30b
SHIP16107,ORDER16107,FedEx,350.04,Delivered,2f9e5a51-32d1-4fa8-b9a2-e2bdfcf04390
SHIP16108,ORDER16108,DHL,283.3,In Transit,9095de0a-fa4c-40ad-85c7-c907f9047289
SHIP16109,ORDER16109,FedEx,434.48,Pending,ff47e1a2-ffe8-4580-8adb-25880c84c28f
SHIP16110,ORDER16110,India Post,112.51,In Transit,920e9ab5-5453-49f7-b186-d935d70df77e
SHIP16111,ORDER16111,DHL,396.55,In Transit,200ff988-8480-4b6f-badc-76fee54d89ee
SHIP16112,ORDER16112,FedEx,304.29,Delivered,ee47f3c8-47f2-4997-b73d-187262bbd1ff
SHIP16113,ORDER16113,BlueDart,420.44,Delivered,335cdf13-4f4e-4982-b322-b9f238169a72
SHIP16114,ORDER16114,DHL,472.4,In Transit,5b5005c8-2aac-4cbe-b556-8329d6feef91
SHIP16115,ORDER16115,DHL,112.05,Pending,8d574bf1-6319-4ecb-b0e6-b659cf2fe194
SHIP16116,ORDER16116,BlueDart,468.5,Pending,e76ce3e5-1fd6-4536-93f5-4f018cfb2914
SHIP16117,ORDER16117,DHL,238.71,In Transit,2f0204d8-eefe-48f0-9244-2cefc45cab21
SHIP16118,ORDER16118,FedEx,66.38,Pending,92a0918f-c244-433f-97c4-825a535250ff
SHIP16119,ORDER16119,India Post,241.14,In Transit,6bd577ea-a921-46c2-a978-a8727ecdcdb4
SHIP16120,ORDER16120,DHL,188.82,Pending,96840d8a-0dff-4dc6-be0d-b9452fbf19a2
SHIP16121,ORDER16121,India Post,327.95,Pending,5bd059bb-31fd-4948-be1c-34017bbbf333
SHIP16122,ORDER16122,FedEx,99.94,Delivered,dac1677d-381d-4ba5-bd07-22b4a40c80fe
SHIP16123,ORDER16123,India Post,326.15,Delivered,3a5271b5-eea8-49e2-8560-2fdbc93d3aeb
SHIP16124,ORDER16124,DHL,322.15,Pending,80f81c61-ac79-4d89-98fd-6e8004797203
SHIP16125,ORDER16125,BlueDart,335.69,In Transit,fa0a0e94-ff8a-4025-bdbb-575e4e0a3e30
SHIP16126,ORDER16126,FedEx,477.03,In Transit,7e915850-0933-4606-8e5b-e2a5578844fb
SHIP16127,ORDER16127,BlueDart,494.52,In Transit,ba946fea-e1c1-431e-9df2-adcfc8a4c58d
SHIP16128,ORDER16128,FedEx,170.5,Pending,ba9122be-1fbe-4ef2-a4a3-9b54b31175e5
SHIP16129,ORDER16129,India Post,225.8,Pending,48f69b76-d796-41f9-bb82-5220d8ff905e
SHIP16130,ORDER16130,BlueDart,182.29,Pending,8189fad0-c3bb-4200-8191-0e0aa3d27e3f
SHIP16131,ORDER16131,DHL,237.8,Delivered,d0200cda-2e7d-4d79-b939-46587209d95c
SHIP16132,ORDER16132,BlueDart,207.28,In Transit,7e63db48-8ffb-47ae-8c50-abce9855cd2f
SHIP16133,ORDER16133,India Post,493.47,Delivered,91d02252-ec36-4173-9731-e848322becdf
SHIP16134,ORDER16134,FedEx,73.1,Delivered,ed71b665-0a40-42d6-b5ab-477bc54c427f
SHIP16135,ORDER16135,FedEx,431.33,Delivered,17ac31ad-dd6b-4030-b597-964fa0881545
SHIP16136,ORDER16136,India Post,434.88,In Transit,3ffe5bfa-29f1-4f21-94b1-36f87c31de8f
SHIP16137,ORDER16137,BlueDart,445.72,Delivered,7929e7f4-49b7-4667-9e80-018b001bb098
SHIP16138,ORDER16138,BlueDart,464.11,In Transit,f9cfb8cc-7041-4314-a28f-7a3a376c0b58
SHIP16139,ORDER16139,DHL,210.84,In Transit,fef8fe46-4568-4737-a93e-0c502b613ef6
SHIP16140,ORDER16140,FedEx,234.43,In Transit,aa8b8248-0e44-4fb5-b42e-b2f6a756151f
SHIP16141,ORDER16141,FedEx,292.05,Pending,8df62e5c-8eb7-4d8c-b749-e7e34670540d
SHIP16142,ORDER16142,DHL,397.82,Delivered,09888786-9c3f-4b58-87e5-c512c11d54b9
SHIP16143,ORDER16143,DHL,124.94,Pending,317ed276-2de7-424b-bf71-66cae6ef7c1f
SHIP16144,ORDER16144,DHL,401.42,Pending,2b285ce8-8d85-4803-8eb2-c8b0585e8e65
SHIP16145,ORDER16145,FedEx,140.24,Delivered,265d54f6-d9b2-4ef6-a5fa-55ebb6214863
SHIP16146,ORDER16146,India Post,185.71,Delivered,0c3153b0-a01b-48e2-a315-610d1f78d55a
SHIP16147,ORDER16147,DHL,339.8,In Transit,8c64ef7a-89d0-42ef-8efb-8c29ddbbabc7
SHIP16148,ORDER16148,India Post,80.08,In Transit,f1d64dd9-e76f-4615-a64a-db679723bb73
SHIP16149,ORDER16149,India Post,134.74,In Transit,303c054e-149c-4ce9-993b-7344cbb12e40
SHIP16150,ORDER16150,FedEx,364.33,Pending,56c36e61-2b66-4b48-9ba2-340f9f27a8da
SHIP16151,ORDER16151,DHL,181.01,In Transit,27482119-676f-4950-a229-c7b46c3ecb8c
SHIP16152,ORDER16152,India Post,161.37,Delivered,e69da500-1669-4e32-96e4-82b38ecd6751
SHIP16153,ORDER16153,BlueDart,314.18,In Transit,1a743cb8-ea43-4e74-b1ce-d050775e124c
SHIP16154,ORDER16154,FedEx,272.25,Delivered,7862a297-5981-4145-8084-3535fe0ab861
SHIP16155,ORDER16155,India Post,129.08,In Transit,5934d61d-73bb-4b4b-99eb-44c6b352ad23
SHIP16156,ORDER16156,India Post,199.89,Delivered,12073fa7-6957-4c3f-9884-ffc99fb85fef
SHIP16157,ORDER16157,BlueDart,339.63,In Transit,2881e03f-3173-482d-bb46-a5625b014469
SHIP16158,ORDER16158,India Post,371.67,Delivered,85e61978-0a5c-478b-95ed-9e49c5840beb
SHIP16159,ORDER16159,FedEx,73.83,Delivered,a99ae057-abf9-4563-93f0-8bfd456c8690
SHIP16160,ORDER16160,BlueDart,127.2,Delivered,09ad37a9-285d-4914-8b4a-6ab9d9cd33c3
SHIP16161,ORDER16161,BlueDart,135.93,In Transit,43e82453-c1f6-4b1a-b1d4-a2bf66f416e0
SHIP16162,ORDER16162,DHL,422.68,Pending,f1852fd7-60d7-4d04-919e-615f5f8bd9f9
SHIP16163,ORDER16163,FedEx,390.31,Delivered,f88bc0f0-4c30-4c47-9f0a-0825701b46ee
SHIP16164,ORDER16164,FedEx,279.68,Pending,be983dcf-726d-4fde-9ae5-9c1c0d9da9ff
SHIP16165,ORDER16165,BlueDart,206.86,Delivered,3190161e-34db-4922-a4ac-7a4da233056f
SHIP16166,ORDER16166,FedEx,478.55,In Transit,0385186a-055a-4c6a-a0e6-d7d66f4f5cef
SHIP16167,ORDER16167,BlueDart,425.97,Pending,a0de7896-02a9-4879-b489-cc2a99ecb621
SHIP16168,ORDER16168,BlueDart,234.18,Pending,fc87a490-a081-47c8-8e77-75b82449d9bc
SHIP16169,ORDER16169,FedEx,433.4,Delivered,527c237e-109a-4f26-9eb8-659785daa0ca
SHIP16170,ORDER16170,FedEx,241.08,Pending,35c24bd4-42b6-42d6-aabf-b33e12d115a0
SHIP16171,ORDER16171,FedEx,370.13,Delivered,af9acd3d-5028-4b03-9620-176c203a961f
SHIP16172,ORDER16172,DHL,216.14,Pending,bd922710-f3cc-489a-b96d-1c61effb9658
SHIP16173,ORDER16173,BlueDart,91.59,Pending,b704f8ae-1e4b-4502-b4cc-c37ddf54f02b
SHIP16174,ORDER16174,India Post,56.21,Delivered,012e2fa3-41c7-47a8-af59-16098dbb4818
SHIP16175,ORDER16175,DHL,60.0,Pending,5b272bb5-98a4-42cd-8e55-298d7dd17cf3
SHIP16176,ORDER16176,DHL,214.02,Delivered,a3120374-bc09-4af8-bbb2-f54a662fa511
SHIP16177,ORDER16177,FedEx,247.8,Pending,a600b234-bca5-454c-8c3c-04308f72b57a
SHIP16178,ORDER16178,India Post,111.86,Pending,c46debbd-ee66-491a-9928-e932b145a3eb
SHIP16179,ORDER16179,DHL,308.97,In Transit,1279c284-829f-4837-9df4-35be9fdd6a5a
SHIP16180,ORDER16180,FedEx,406.48,Delivered,e080e5ad-3293-4acb-b91d-c48cff7e986e
SHIP16181,ORDER16181,BlueDart,313.98,Pending,bfdb4c2d-7d4f-4cc3-8c4d-619c8dabdd4e
SHIP16182,ORDER16182,FedEx,71.96,Delivered,4e86aef5-4815-4a44-9638-aa57d63f5c7d
SHIP16183,ORDER16183,BlueDart,176.17,Pending,477a317e-4d0e-4f75-9ad1-153bbb9f6aae
SHIP16184,ORDER16184,DHL,145.56,Delivered,16f6575f-e375-4660-9edf-d7a93ef43253
SHIP16185,ORDER16185,BlueDart,497.76,In Transit,96d3bbbd-366c-4902-bb6a-6acca7570b23
SHIP16186,ORDER16186,India Post,119.31,Delivered,84a45301-415b-4ce0-97a4-8ef0e38b10ee
SHIP16187,ORDER16187,FedEx,88.55,Pending,e2f70b42-34bc-463b-b505-423dd5782076
SHIP16188,ORDER16188,India Post,131.72,Delivered,22f50c68-1e64-4fc1-b344-c07d0754d8ad
SHIP16189,ORDER16189,FedEx,475.46,Delivered,e66b2d70-bd3b-4ef4-abb2-331315553a7f
SHIP16190,ORDER16190,India Post,486.63,In Transit,e682e5ae-e893-499a-b948-32cffd045f93
SHIP16191,ORDER16191,DHL,95.56,Pending,778efecb-179f-433f-841f-abef6a777c26
SHIP16192,ORDER16192,BlueDart,493.28,Pending,c04528de-e6cb-4eb8-b087-dcf7c47018f9
SHIP16193,ORDER16193,India Post,244.54,Delivered,bcf4905b-21fc-4fac-af36-6a37ea868425
SHIP16194,ORDER16194,BlueDart,55.35,Delivered,c688531f-0d53-4558-9f16-7950276c4293
SHIP16195,ORDER16195,DHL,297.72,Pending,8aa81896-6c1c-4c30-951e-bd452dd1ebc6
SHIP16196,ORDER16196,FedEx,196.82,Pending,6922903f-d69d-40b1-b8bf-2953f7f100ca
SHIP16197,ORDER16197,FedEx,216.8,In Transit,7e200623-4f3f-4a1e-879c-9c7da436f678
SHIP16198,ORDER16198,FedEx,439.04,In Transit,119db424-f139-4f06-90b8-09c532a19495
SHIP16199,ORDER16199,FedEx,142.53,In Transit,9a4acc81-32dd-4e71-862b-f83fa371ecb9
SHIP16200,ORDER16200,FedEx,498.76,Delivered,bc04848d-fa69-4520-b0f9-40401f2254ed
SHIP16201,ORDER16201,DHL,357.24,Delivered,c31bb12c-cda7-4a58-80a3-de5adee315bb
SHIP16202,ORDER16202,India Post,468.9,Delivered,9868b5ea-741c-4891-a587-41080fa9b60d
SHIP16203,ORDER16203,India Post,203.29,Pending,19931199-aa1f-4c3f-9dff-e2240f65912f
SHIP16204,ORDER16204,FedEx,449.22,Pending,a13562ce-4b42-44b0-8915-ea9e62508d2c
SHIP16205,ORDER16205,BlueDart,241.81,Pending,e6aa6560-7f14-4798-8dd3-1400cda27297
SHIP16206,ORDER16206,BlueDart,411.55,In Transit,39d04f39-5fd4-458b-87f6-b692d46d40a8
SHIP16207,ORDER16207,DHL,256.03,In Transit,af692199-d5b9-4311-96eb-5023ad8e6423
SHIP16208,ORDER16208,India Post,367.86,Delivered,d1ce9e33-32b4-4322-9c1a-4a502bb3be6e
SHIP16209,ORDER16209,BlueDart,266.93,In Transit,dea18533-c6fe-404f-a167-9e4ccb7913af
SHIP16210,ORDER16210,DHL,434.05,In Transit,80ab14c0-9825-4fea-8b2e-e94f8de5df33
SHIP16211,ORDER16211,BlueDart,415.49,In Transit,65119a87-e783-4623-b5a5-ae60d9bd0881
SHIP16212,ORDER16212,India Post,491.4,Pending,cdac98d5-a7ca-4d49-ba82-fdc52f5b6152
SHIP16213,ORDER16213,BlueDart,74.82,In Transit,d2d3b5fa-0ad3-4911-a775-edc24505835e
SHIP16214,ORDER16214,India Post,316.12,In Transit,078eb92e-9ff3-4bc3-b56d-6e7acf3f93a5
SHIP16215,ORDER16215,DHL,134.63,Delivered,c732f7ca-2536-490f-9e6f-6bae4202740c
SHIP16216,ORDER16216,DHL,482.83,In Transit,d23b3fb9-4d1d-437d-a0de-b1cc12908438
SHIP16217,ORDER16217,DHL,190.19,Delivered,6065b03e-bfc7-4f45-b5b2-77be97929b47
SHIP16218,ORDER16218,BlueDart,76.19,Delivered,824d49fb-8d15-453b-b24d-6984b946d284
SHIP16219,ORDER16219,DHL,406.46,In Transit,721f871b-1a67-4892-9650-d2595a3afd30
SHIP16220,ORDER16220,FedEx,475.96,Pending,94cb01c3-1dfe-4ec9-9dbf-d8568801087c
SHIP16221,ORDER16221,FedEx,449.94,Pending,d3e32588-c710-4692-9253-32007e30dc54
SHIP16222,ORDER16222,BlueDart,256.42,Delivered,f2f8c24d-0df0-47cc-baf2-2c0123358880
SHIP16223,ORDER16223,DHL,52.37,Delivered,6d242ec1-14e3-45bd-b997-f6ccf15d7adb
SHIP16224,ORDER16224,BlueDart,134.43,In Transit,03f3fd2c-05d0-49e1-ac46-3a81a18bb91e
SHIP16225,ORDER16225,India Post,462.47,Pending,e65faab8-315a-411b-b57d-4be84ae2cb8b
SHIP16226,ORDER16226,India Post,397.2,Delivered,f266ca8e-ee04-4ea4-90fe-f832ed542581
SHIP16227,ORDER16227,DHL,327.97,In Transit,a1a47d48-71dd-44d0-9b2d-18817e61903b
SHIP16228,ORDER16228,BlueDart,399.49,Pending,af771f3f-c973-42a1-8633-25d8dbc7827b
SHIP16229,ORDER16229,India Post,371.74,Pending,5dd680d5-ba6c-464b-8aef-10101bb5dd47
SHIP16230,ORDER16230,India Post,56.65,In Transit,57e1b42d-0ad1-4029-98bc-e14ff37167ef
SHIP16231,ORDER16231,DHL,166.5,In Transit,6c345ce8-79f3-4a9d-a944-cc1d9b3940dd
SHIP16232,ORDER16232,India Post,306.14,Pending,ba0393ea-f894-4102-9a7b-52245709c290
SHIP16233,ORDER16233,India Post,463.05,Delivered,a101017a-a8c5-4d90-94f0-c44817257450
SHIP16234,ORDER16234,BlueDart,407.67,Delivered,5775c476-34c7-4805-b472-421e7054389c
SHIP16235,ORDER16235,BlueDart,250.75,Pending,9b7d69e2-4d85-4c0f-806b-b9715a67e3c4
SHIP16236,ORDER16236,India Post,354.0,In Transit,fb215226-063a-4927-bee0-7dd865102a8e
SHIP16237,ORDER16237,BlueDart,163.18,Delivered,54cd9ef7-c90d-4018-a39b-102ad5f1f5dc
SHIP16238,ORDER16238,India Post,418.08,In Transit,ab9c3efc-052d-4f60-be34-a797de583a5b
SHIP16239,ORDER16239,India Post,395.71,Pending,4c5dc699-bb4a-48cd-b66f-77125f3bda29
SHIP16240,ORDER16240,BlueDart,181.19,Pending,a233d899-e4d3-43d9-9288-b090120493b1
SHIP16241,ORDER16241,FedEx,265.38,Pending,a5862973-e4c9-4e2a-8d4b-2d53f3171f53
SHIP16242,ORDER16242,BlueDart,399.95,Delivered,96e22993-88bd-4ba0-acfd-2e44fc14535f
SHIP16243,ORDER16243,BlueDart,285.0,Pending,5f01ce49-30d5-49ee-b16d-2ee3b3a17bd2
SHIP16244,ORDER16244,DHL,411.61,Pending,27ea179e-5ed9-43ab-908d-44def2bacd13
SHIP16245,ORDER16245,India Post,341.14,Pending,4a95e62a-d88d-4cf7-9308-693669f74f24
SHIP16246,ORDER16246,India Post,169.38,Delivered,74015439-bd88-48f3-869c-0099afde891c
SHIP16247,ORDER16247,FedEx,263.92,In Transit,fec041d5-4e44-4f27-8d7a-8a7e8ef2fd56
SHIP16248,ORDER16248,BlueDart,457.66,In Transit,f7cb64da-136c-4c76-b960-f70d5c5763c8
SHIP16249,ORDER16249,FedEx,173.13,Pending,b65934e8-f4fc-4e92-b458-09fe525f28a4
SHIP16250,ORDER16250,DHL,452.84,Delivered,e1dedea9-b3ee-42d0-b498-aba1ad9fe3bc
SHIP16251,ORDER16251,FedEx,174.07,Pending,08c75998-9657-42ff-9fd0-22c5ef256f9a
SHIP16252,ORDER16252,DHL,351.76,Pending,f018b966-3c66-478d-8ad6-5bbc3dd66035
SHIP16253,ORDER16253,India Post,182.74,Pending,bc1fadfa-6789-4d8d-aff3-99e039a95713
SHIP16254,ORDER16254,BlueDart,314.52,Pending,e3181abd-7c8a-4de5-90eb-cac15745e045
SHIP16255,ORDER16255,DHL,376.02,Delivered,b9f09720-a5da-4e1b-8603-4ffb76025ce4
SHIP16256,ORDER16256,DHL,318.28,Delivered,81831e82-e62a-4aaf-a0a6-4afc05de0971
SHIP16257,ORDER16257,India Post,70.57,Delivered,01da1fb6-e4a6-4f9a-8a3a-6366f5d3be0e
SHIP16258,ORDER16258,FedEx,472.27,In Transit,57cc171f-ea68-40bc-9058-0d075dd3d37a
SHIP16259,ORDER16259,BlueDart,158.77,Delivered,b2adabb1-9704-4534-8fd5-784734af8443
SHIP16260,ORDER16260,DHL,76.15,Pending,ffe91b76-2ac4-4563-b487-ca015a3816e4
SHIP16261,ORDER16261,FedEx,199.71,In Transit,9d6fd1b1-67e2-40f0-82f2-f0b8f69bb0d3
SHIP16262,ORDER16262,FedEx,408.86,Pending,08a9b586-7ed5-434c-9878-a1723c1c4b3b
SHIP16263,ORDER16263,BlueDart,470.84,Pending,5c264e2d-356d-4c04-9f36-4474ee270a85
SHIP16264,ORDER16264,India Post,328.14,Pending,712f74d7-3e40-4104-b9d0-aa9498ffba1d
SHIP16265,ORDER16265,BlueDart,426.4,Delivered,e6eaf4d5-9e1c-4b77-8136-0e7f32256289
SHIP16266,ORDER16266,FedEx,413.9,Pending,8dd9df6b-25de-4c3e-b325-c3888c118abb
SHIP16267,ORDER16267,BlueDart,442.99,In Transit,91468a57-3c7c-43f0-8006-c50507dd3b5e
SHIP16268,ORDER16268,India Post,121.37,In Transit,063ac9b8-e30b-4e24-aa3f-d4f07c165392
SHIP16269,ORDER16269,India Post,83.2,Delivered,ad81dde8-ad03-481c-be54-2f0f00ffd547
SHIP16270,ORDER16270,FedEx,217.17,Delivered,88d28bf8-34e1-45b1-a227-b82fc27996bf
SHIP16271,ORDER16271,DHL,277.9,Pending,d4b5dc34-a511-4992-85e1-f248f5b41b7c
