PaymentID,OrderID,PaymentDate,PaymentMethod,PaymentStatus,AmountPaid
PAYMENT14970,ORDER14970,2023-02-08,PayPal,Pending,0.0
PAYMENT14971,ORDER14971,2022-03-30,Credit Card,Completed,1076.07
PAYMENT14972,ORDER14972,2022-04-03,Debit Card,Completed,1891.38
PAYMENT14973,ORDER14973,2022-10-14,PayPal,Pending,0.0
PAYMENT14974,ORDER14974,2023-08-14,PayPal,Completed,789.76
PAYMENT14975,ORDER14975,2024-11-30,PayPal,Failed,0.0
PAYMENT14976,ORDER14976,2023-12-01,PayPal,Pending,0.0
PAYMENT14977,ORDER14977,2023-01-30,Net Banking,Failed,0.0
PAYMENT14978,ORDER14978,2022-02-17,Net Banking,Failed,0.0
PAYMENT14979,ORDER14979,2024-04-05,Debit Card,Pending,0.0
PAYMENT14980,ORDER14980,2023-06-22,Net Banking,Completed,913.1
PAYMENT14981,ORDER14981,2023-11-09,PayPal,Pending,0.0
PAYMENT14982,ORDER14982,2022-09-15,Net Banking,Failed,0.0
PAYMENT14983,ORDER14983,2024-01-29,Debit Card,Pending,0.0
PAYMENT14984,ORDER14984,2024-10-01,Net Banking,Pending,0.0
PAYMENT14985,ORDER14985,2022-06-05,Debit Card,Completed,304.99
PAYMENT14986,ORDER14986,2022-08-16,Debit Card,Pending,0.0
PAYMENT14987,ORDER14987,2023-10-27,Net Banking,Pending,0.0
PAYMENT14988,ORDER14988,2022-07-31,Credit Card,Pending,0.0
PAYMENT14989,ORDER14989,2023-10-29,Credit Card,Failed,0.0
PAYMENT14990,ORDER14990,2024-12-11,Net Banking,Pending,0.0
PAYMENT14991,ORDER14991,2023-06-01,Credit Card,Pending,0.0
PAYMENT14992,ORDER14992,2024-04-09,Debit Card,Completed,3725.6
PAYMENT14993,ORDER14993,2024-12-09,Credit Card,Pending,0.0
PAYMENT14994,ORDER14994,2023-07-15,Debit Card,Failed,0.0
PAYMENT14995,ORDER14995,2024-04-26,Net Banking,Failed,0.0
PAYMENT14996,ORDER14996,2023-12-08,Net Banking,Completed,3064.04
PAYMENT14997,ORDER14997,2023-12-05,Credit Card,Failed,0.0
PAYMENT14998,ORDER14998,2024-03-01,Credit Card,Completed,7005.04
PAYMENT14999,ORDER14999,2024-10-12,PayPal,Pending,0.0
PAYMENT15000,ORDER15000,2022-04-20,Net Banking,Failed,0.0
PAYMENT15001,ORDER15001,2023-07-13,Debit Card,Failed,0.0
PAYMENT15002,ORDER15002,2023-03-11,Credit Card,Failed,0.0
PAYMENT15003,ORDER15003,2023-05-26,PayPal,Failed,0.0
PAYMENT15004,ORDER15004,2023-12-09,Net Banking,Completed,17857.0
PAYMENT15005,ORDER15005,2023-11-05,Net Banking,Failed,0.0
PAYMENT15006,ORDER15006,2023-04-02,PayPal,Completed,2647.0
PAYMENT15007,ORDER15007,2022-06-24,Debit Card,Pending,0.0
PAYMENT15008,ORDER15008,2024-04-28,PayPal,Pending,0.0
PAYMENT15009,ORDER15009,2024-11-10,PayPal,Pending,0.0
PAYMENT15010,ORDER15010,2022-04-27,Credit Card,Pending,0.0
PAYMENT15011,ORDER15011,2023-01-10,Net Banking,Pending,0.0
PAYMENT15012,ORDER15012,2023-09-17,Net Banking,Failed,0.0
PAYMENT15013,ORDER15013,2022-08-19,Net Banking,Failed,0.0
PAYMENT15014,ORDER15014,2022-08-03,Debit Card,Failed,0.0
PAYMENT15015,ORDER15015,2022-02-18,Net Banking,Failed,0.0
PAYMENT15016,ORDER15016,2022-01-08,Net Banking,Pending,0.0
PAYMENT15017,ORDER15017,2024-05-20,Credit Card,Failed,0.0
PAYMENT15018,ORDER15018,2023-08-23,Net Banking,Pending,0.0
PAYMENT15019,ORDER15019,2022-11-11,Net Banking,Pending,0.0
PAYMENT15020,ORDER15020,2024-03-27,Credit Card,Failed,0.0
PAYMENT15021,ORDER15021,2023-03-28,Credit Card,Failed,0.0
PAYMENT15022,ORDER15022,2024-08-19,PayPal,Failed,0.0
PAYMENT15023,ORDER15023,2022-07-14,Debit Card,Failed,0.0
PAYMENT15024,ORDER15024,2024-08-28,Debit Card,Completed,3162.45
PAYMENT15025,ORDER15025,2022-09-21,Credit Card,Failed,0.0
PAYMENT15026,ORDER15026,2024-10-16,Debit Card,Completed,14251.28
PAYMENT15027,ORDER15027,2023-07-10,PayPal,Completed,786.05
PAYMENT15028,ORDER15028,2023-02-13,Debit Card,Pending,0.0
PAYMENT15029,ORDER15029,2022-10-22,PayPal,Pending,0.0
PAYMENT15030,ORDER15030,2024-10-15,Credit Card,Failed,0.0
PAYMENT15031,ORDER15031,2023-07-24,Credit Card,Completed,6391.7
PAYMENT15032,ORDER15032,2022-04-27,Credit Card,Pending,0.0
PAYMENT15033,ORDER15033,2024-07-30,Net Banking,Pending,0.0
PAYMENT15034,ORDER15034,2022-01-23,Debit Card,Failed,0.0
PAYMENT15035,ORDER15035,2024-01-12,Net Banking,Completed,11268.12
PAYMENT15036,ORDER15036,2022-12-10,Debit Card,Completed,940.64
PAYMENT15037,ORDER15037,2022-09-21,Credit Card,Pending,0.0
PAYMENT15038,ORDER15038,2024-12-18,Credit Card,Pending,0.0
PAYMENT15039,ORDER15039,2023-07-13,PayPal,Failed,0.0
PAYMENT15040,ORDER15040,2024-03-03,PayPal,Failed,0.0
PAYMENT15041,ORDER15041,2024-10-23,Debit Card,Completed,925.45
PAYMENT15042,ORDER15042,2024-01-09,Debit Card,Pending,0.0
PAYMENT15043,ORDER15043,2024-06-09,Debit Card,Pending,0.0
PAYMENT15044,ORDER15044,2023-11-16,Debit Card,Failed,0.0
PAYMENT15045,ORDER15045,2022-01-17,PayPal,Pending,0.0
PAYMENT15046,ORDER15046,2024-05-07,Net Banking,Failed,0.0
PAYMENT15047,ORDER15047,2024-09-25,Net Banking,Failed,0.0
PAYMENT15048,ORDER15048,2022-08-14,Net Banking,Pending,0.0
PAYMENT15049,ORDER15049,2022-04-07,Debit Card,Pending,0.0
PAYMENT15050,ORDER15050,2023-09-15,Net Banking,Completed,7373.88
PAYMENT15051,ORDER15051,2024-10-11,Net Banking,Completed,16595.91
PAYMENT15052,ORDER15052,2022-10-12,Credit Card,Failed,0.0
PAYMENT15053,ORDER15053,2023-12-30,PayPal,Completed,5643.84
PAYMENT15054,ORDER15054,2023-03-11,Credit Card,Pending,0.0
PAYMENT15055,ORDER15055,2022-01-18,Net Banking,Completed,3848.32
PAYMENT15056,ORDER15056,2022-10-11,Credit Card,Pending,0.0
PAYMENT15057,ORDER15057,2022-09-01,Credit Card,Pending,0.0
PAYMENT15058,ORDER15058,2023-01-26,Debit Card,Pending,0.0
PAYMENT15059,ORDER15059,2022-06-05,Net Banking,Completed,8921.29
PAYMENT15060,ORDER15060,2022-05-19,PayPal,Completed,4024.23
PAYMENT15061,ORDER15061,2023-12-16,Debit Card,Pending,0.0
PAYMENT15062,ORDER15062,2023-02-15,PayPal,Completed,3945.33
PAYMENT15063,ORDER15063,2022-11-21,Credit Card,Pending,0.0
PAYMENT15064,ORDER15064,2022-04-14,Credit Card,Failed,0.0
PAYMENT15065,ORDER15065,2024-12-02,Debit Card,Failed,0.0
PAYMENT15066,ORDER15066,2024-11-21,Debit Card,Failed,0.0
PAYMENT15067,ORDER15067,2022-06-10,Net Banking,Failed,0.0
PAYMENT15068,ORDER15068,2023-11-20,Credit Card,Pending,0.0
PAYMENT15069,ORDER15069,2024-02-15,Debit Card,Completed,347.9
PAYMENT15070,ORDER15070,2022-11-02,Debit Card,Completed,4550.85
PAYMENT15071,ORDER15071,2024-12-23,Net Banking,Pending,0.0
PAYMENT15072,ORDER15072,2023-07-30,Debit Card,Failed,0.0
PAYMENT15073,ORDER15073,2022-08-22,Credit Card,Completed,10731.28
PAYMENT15074,ORDER15074,2022-03-10,PayPal,Completed,18585.9
PAYMENT15075,ORDER15075,2024-01-13,Debit Card,Completed,4774.0
PAYMENT15076,ORDER15076,2022-11-17,Credit Card,Pending,0.0
PAYMENT15077,ORDER15077,2024-04-09,Credit Card,Completed,1239.3
PAYMENT15078,ORDER15078,2023-11-23,PayPal,Pending,0.0
PAYMENT15079,ORDER15079,2024-09-24,PayPal,Pending,0.0
PAYMENT15080,ORDER15080,2024-01-25,PayPal,Failed,0.0
PAYMENT15081,ORDER15081,2023-02-13,Net Banking,Pending,0.0
PAYMENT15082,ORDER15082,2023-05-25,Credit Card,Pending,0.0
PAYMENT15083,ORDER15083,2024-02-04,Credit Card,Failed,0.0
PAYMENT15084,ORDER15084,2024-08-26,Net Banking,Completed,12908.64
PAYMENT15085,ORDER15085,2024-03-29,Credit Card,Completed,3373.83
PAYMENT15086,ORDER15086,2023-04-15,Debit Card,Failed,0.0
PAYMENT15087,ORDER15087,2024-04-23,PayPal,Completed,12784.17
PAYMENT15088,ORDER15088,2024-11-28,Debit Card,Failed,0.0
PAYMENT15089,ORDER15089,2022-04-26,Credit Card,Pending,0.0
PAYMENT15090,ORDER15090,2024-01-09,Credit Card,Completed,11295.06
PAYMENT15091,ORDER15091,2024-05-04,Net Banking,Pending,0.0
PAYMENT15092,ORDER15092,2024-02-12,Net Banking,Completed,3690.26
PAYMENT15093,ORDER15093,2023-07-18,PayPal,Pending,0.0
PAYMENT15094,ORDER15094,2022-12-25,Debit Card,Completed,14793.03
PAYMENT15095,ORDER15095,2022-03-10,Net Banking,Pending,0.0
PAYMENT15096,ORDER15096,2023-07-12,Debit Card,Completed,13540.14
PAYMENT15097,ORDER15097,2022-06-02,Credit Card,Failed,0.0
PAYMENT15098,ORDER15098,2023-01-29,Debit Card,Pending,0.0
PAYMENT15099,ORDER15099,2022-07-12,Debit Card,Failed,0.0
PAYMENT15100,ORDER15100,2022-01-09,Debit Card,Pending,0.0
PAYMENT15101,ORDER15101,2022-10-31,Credit Card,Pending,0.0
PAYMENT15102,ORDER15102,2022-08-10,PayPal,Completed,1383.6
PAYMENT15103,ORDER15103,2022-10-09,Credit Card,Failed,0.0
PAYMENT15104,ORDER15104,2023-11-29,Net Banking,Failed,0.0
PAYMENT15105,ORDER15105,2024-03-23,Net Banking,Completed,4291.56
PAYMENT15106,ORDER15106,2023-02-06,Debit Card,Failed,0.0
PAYMENT15107,ORDER15107,2022-09-27,Debit Card,Pending,0.0
PAYMENT15108,ORDER15108,2022-07-11,Net Banking,Failed,0.0
PAYMENT15109,ORDER15109,2022-01-29,PayPal,Pending,0.0
PAYMENT15110,ORDER15110,2022-05-30,PayPal,Failed,0.0
PAYMENT15111,ORDER15111,2022-06-26,Net Banking,Completed,2288.2
PAYMENT15112,ORDER15112,2022-05-13,Net Banking,Failed,0.0
PAYMENT15113,ORDER15113,2024-07-21,PayPal,Completed,8790.24
PAYMENT15114,ORDER15114,2022-09-11,PayPal,Completed,18333.1
PAYMENT15115,ORDER15115,2023-10-20,Debit Card,Completed,288.08
PAYMENT15116,ORDER15116,2023-12-01,Net Banking,Completed,902.55
PAYMENT15117,ORDER15117,2023-02-04,PayPal,Pending,0.0
PAYMENT15118,ORDER15118,2023-01-24,Debit Card,Pending,0.0
PAYMENT15119,ORDER15119,2022-10-26,Credit Card,Pending,0.0
PAYMENT15120,ORDER15120,2023-09-12,Debit Card,Completed,2918.7
PAYMENT15121,ORDER15121,2022-05-25,Debit Card,Pending,0.0
PAYMENT15122,ORDER15122,2022-11-03,Debit Card,Failed,0.0
PAYMENT15123,ORDER15123,2023-08-01,Net Banking,Pending,0.0
PAYMENT15124,ORDER15124,2023-10-18,Debit Card,Failed,0.0
PAYMENT15125,ORDER15125,2023-12-08,PayPal,Failed,0.0
PAYMENT15126,ORDER15126,2022-08-07,Debit Card,Failed,0.0
PAYMENT15127,ORDER15127,2024-02-29,PayPal,Completed,9769.02
PAYMENT15128,ORDER15128,2022-08-29,Debit Card,Failed,0.0
PAYMENT15129,ORDER15129,2022-07-29,Debit Card,Completed,2046.0
PAYMENT15130,ORDER15130,2022-05-12,Credit Card,Completed,15977.6
PAYMENT15131,ORDER15131,2022-01-22,Net Banking,Completed,10462.41
PAYMENT15132,ORDER15132,2022-05-23,Net Banking,Pending,0.0
PAYMENT15133,ORDER15133,2024-04-09,Credit Card,Pending,0.0
PAYMENT15134,ORDER15134,2023-03-28,Net Banking,Completed,3652.32
PAYMENT15135,ORDER15135,2024-07-08,Debit Card,Pending,0.0
PAYMENT15136,ORDER15136,2023-09-09,Debit Card,Completed,3850.98
PAYMENT15137,ORDER15137,2023-02-10,Net Banking,Completed,11753.52
PAYMENT15138,ORDER15138,2023-10-16,PayPal,Failed,0.0
PAYMENT15139,ORDER15139,2022-03-29,Net Banking,Failed,0.0
PAYMENT15140,ORDER15140,2023-05-18,Credit Card,Pending,0.0
PAYMENT15141,ORDER15141,2023-02-24,PayPal,Completed,725.64
PAYMENT15142,ORDER15142,2023-03-31,Net Banking,Pending,0.0
PAYMENT15143,ORDER15143,2023-10-11,Debit Card,Completed,5812.45
PAYMENT15144,ORDER15144,2024-04-30,Credit Card,Failed,0.0
PAYMENT15145,ORDER15145,2022-12-23,Debit Card,Failed,0.0
PAYMENT15146,ORDER15146,2022-09-20,Credit Card,Completed,4730.4
PAYMENT15147,ORDER15147,2022-02-13,Credit Card,Failed,0.0
PAYMENT15148,ORDER15148,2023-05-16,Credit Card,Pending,0.0
PAYMENT15149,ORDER15149,2024-02-20,Debit Card,Completed,5963.25
PAYMENT15150,ORDER15150,2023-01-21,Debit Card,Pending,0.0
PAYMENT15151,ORDER15151,2022-09-30,PayPal,Failed,0.0
PAYMENT15152,ORDER15152,2023-03-15,PayPal,Failed,0.0
PAYMENT15153,ORDER15153,2024-07-19,Credit Card,Completed,9898.56
PAYMENT15154,ORDER15154,2024-12-19,Credit Card,Pending,0.0
PAYMENT15155,ORDER15155,2024-12-07,Credit Card,Failed,0.0
PAYMENT15156,ORDER15156,2024-03-21,Credit Card,Completed,3071.8
PAYMENT15157,ORDER15157,2023-06-19,PayPal,Failed,0.0
PAYMENT15158,ORDER15158,2022-04-08,Credit Card,Failed,0.0
PAYMENT15159,ORDER15159,2024-06-05,Net Banking,Pending,0.0
PAYMENT15160,ORDER15160,2024-11-20,PayPal,Pending,0.0
PAYMENT15161,ORDER15161,2023-01-07,PayPal,Completed,7039.56
PAYMENT15162,ORDER15162,2024-03-11,Net Banking,Pending,0.0
PAYMENT15163,ORDER15163,2022-09-28,Credit Card,Pending,0.0
PAYMENT15164,ORDER15164,2022-10-17,PayPal,Completed,8907.05
PAYMENT15165,ORDER15165,2024-07-18,Debit Card,Failed,0.0
PAYMENT15166,ORDER15166,2024-04-19,Debit Card,Pending,0.0
PAYMENT15167,ORDER15167,2024-09-15,Credit Card,Failed,0.0
PAYMENT15168,ORDER15168,2024-02-05,Net Banking,Failed,0.0
PAYMENT15169,ORDER15169,2024-12-18,PayPal,Completed,16913.1
PAYMENT15170,ORDER15170,2022-11-28,Net Banking,Failed,0.0
PAYMENT15171,ORDER15171,2024-10-23,PayPal,Completed,12655.52
PAYMENT15172,ORDER15172,2024-06-14,Net Banking,Pending,0.0
PAYMENT15173,ORDER15173,2024-06-14,PayPal,Completed,1904.16
PAYMENT15174,ORDER15174,2024-01-26,Credit Card,Completed,2748.2
PAYMENT15175,ORDER15175,2022-10-10,Net Banking,Failed,0.0
PAYMENT15176,ORDER15176,2023-06-29,Net Banking,Failed,0.0
PAYMENT15177,ORDER15177,2024-05-06,Credit Card,Failed,0.0
PAYMENT15178,ORDER15178,2024-09-02,PayPal,Pending,0.0
PAYMENT15179,ORDER15179,2023-08-19,PayPal,Failed,0.0
PAYMENT15180,ORDER15180,2022-12-30,Debit Card,Pending,0.0
PAYMENT15181,ORDER15181,2024-05-25,Net Banking,Pending,0.0
PAYMENT15182,ORDER15182,2024-11-25,Credit Card,Pending,0.0
PAYMENT15183,ORDER15183,2024-06-24,PayPal,Pending,0.0
PAYMENT15184,ORDER15184,2024-07-03,Debit Card,Pending,0.0
PAYMENT15185,ORDER15185,2023-05-31,Net Banking,Completed,3693.04
PAYMENT15186,ORDER15186,2022-03-24,Credit Card,Failed,0.0
PAYMENT15187,ORDER15187,2022-07-23,Net Banking,Completed,7036.47
PAYMENT15188,ORDER15188,2022-11-24,Net Banking,Pending,0.0
PAYMENT15189,ORDER15189,2024-04-06,Credit Card,Pending,0.0
PAYMENT15190,ORDER15190,2022-11-27,Debit Card,Completed,4169.35
PAYMENT15191,ORDER15191,2023-02-15,Debit Card,Failed,0.0
PAYMENT15192,ORDER15192,2023-09-13,Debit Card,Completed,15761.34
PAYMENT15193,ORDER15193,2022-03-22,Net Banking,Pending,0.0
PAYMENT15194,ORDER15194,2022-08-31,PayPal,Completed,6765.24
PAYMENT15195,ORDER15195,2022-05-30,Net Banking,Failed,0.0
PAYMENT15196,ORDER15196,2023-04-17,PayPal,Failed,0.0
PAYMENT15197,ORDER15197,2024-01-08,Net Banking,Failed,0.0
PAYMENT15198,ORDER15198,2023-03-24,Credit Card,Completed,13754.1
PAYMENT15199,ORDER15199,2024-03-03,Net Banking,Completed,2934.75
PAYMENT15200,ORDER15200,2022-09-26,PayPal,Failed,0.0
PAYMENT15201,ORDER15201,2023-07-26,Credit Card,Pending,0.0
PAYMENT15202,ORDER15202,2022-09-24,Credit Card,Failed,0.0
PAYMENT15203,ORDER15203,2022-08-01,Credit Card,Completed,3917.9
PAYMENT15204,ORDER15204,2023-08-08,Credit Card,Failed,0.0
PAYMENT15205,ORDER15205,2024-09-09,Net Banking,Pending,0.0
PAYMENT15206,ORDER15206,2024-01-22,Debit Card,Pending,0.0
PAYMENT15207,ORDER15207,2023-06-04,PayPal,Pending,0.0
PAYMENT15208,ORDER15208,2023-09-24,PayPal,Completed,16436.79
PAYMENT15209,ORDER15209,2022-05-22,PayPal,Completed,11007.2
PAYMENT15210,ORDER15210,2022-10-11,Net Banking,Completed,4513.4
PAYMENT15211,ORDER15211,2022-09-26,PayPal,Failed,0.0
PAYMENT15212,ORDER15212,2022-04-16,Debit Card,Completed,616.75
PAYMENT15213,ORDER15213,2023-02-09,PayPal,Completed,99.73
PAYMENT15214,ORDER15214,2024-05-13,PayPal,Pending,0.0
PAYMENT15215,ORDER15215,2023-09-24,Credit Card,Failed,0.0
PAYMENT15216,ORDER15216,2024-12-20,Credit Card,Failed,0.0
PAYMENT15217,ORDER15217,2022-02-12,Net Banking,Failed,0.0
PAYMENT15218,ORDER15218,2022-06-06,Net Banking,Failed,0.0
PAYMENT15219,ORDER15219,2023-12-31,Net Banking,Pending,0.0
PAYMENT15220,ORDER15220,2022-09-23,PayPal,Failed,0.0
PAYMENT15221,ORDER15221,2023-10-19,Net Banking,Pending,0.0
PAYMENT15222,ORDER15222,2024-05-09,Credit Card,Completed,2603.78
PAYMENT15223,ORDER15223,2023-12-30,Debit Card,Failed,0.0
PAYMENT15224,ORDER15224,2024-05-10,Net Banking,Completed,4098.54
PAYMENT15225,ORDER15225,2023-09-08,PayPal,Pending,0.0
PAYMENT15226,ORDER15226,2024-11-23,Debit Card,Pending,0.0
PAYMENT15227,ORDER15227,2022-01-04,Net Banking,Pending,0.0
PAYMENT15228,ORDER15228,2022-08-13,Debit Card,Pending,0.0
PAYMENT15229,ORDER15229,2022-06-25,Debit Card,Failed,0.0
PAYMENT15230,ORDER15230,2022-05-14,Debit Card,Pending,0.0
PAYMENT15231,ORDER15231,2023-03-30,PayPal,Pending,0.0
PAYMENT15232,ORDER15232,2024-03-25,Credit Card,Pending,0.0
PAYMENT15233,ORDER15233,2024-03-24,Net Banking,Completed,4607.7
PAYMENT15234,ORDER15234,2022-09-23,Credit Card,Completed,16462.26
PAYMENT15235,ORDER15235,2024-07-22,Net Banking,Failed,0.0
PAYMENT15236,ORDER15236,2024-07-25,Credit Card,Pending,0.0
PAYMENT15237,ORDER15237,2023-06-15,Net Banking,Completed,7320.53
PAYMENT15238,ORDER15238,2024-01-11,Net Banking,Completed,12846.61
PAYMENT15239,ORDER15239,2024-04-14,Credit Card,Completed,10507.56
PAYMENT15240,ORDER15240,2024-08-23,Debit Card,Pending,0.0
PAYMENT15241,ORDER15241,2023-11-14,Credit Card,Pending,0.0
PAYMENT15242,ORDER15242,2022-09-12,Debit Card,Completed,12831.0
PAYMENT15243,ORDER15243,2024-04-15,Credit Card,Completed,9828.35
PAYMENT15244,ORDER15244,2024-10-08,Debit Card,Failed,0.0
PAYMENT15245,ORDER15245,2023-06-08,PayPal,Failed,0.0
PAYMENT15246,ORDER15246,2023-06-25,PayPal,Failed,0.0
PAYMENT15247,ORDER15247,2023-12-19,PayPal,Completed,3159.04
PAYMENT15248,ORDER15248,2022-11-14,PayPal,Failed,0.0
PAYMENT15249,ORDER15249,2024-01-20,Debit Card,Pending,0.0
PAYMENT15250,ORDER15250,2023-10-18,Debit Card,Pending,0.0
PAYMENT15251,ORDER15251,2024-10-12,Debit Card,Pending,0.0
PAYMENT15252,ORDER15252,2023-09-09,Credit Card,Pending,0.0
PAYMENT15253,ORDER15253,2022-07-11,Credit Card,Failed,0.0
PAYMENT15254,ORDER15254,2024-08-06,Net Banking,Pending,0.0
PAYMENT15255,ORDER15255,2024-03-15,Net Banking,Completed,418.83
PAYMENT15256,ORDER15256,2022-01-31,Debit Card,Pending,0.0
PAYMENT15257,ORDER15257,2023-08-23,Net Banking,Failed,0.0
PAYMENT15258,ORDER15258,2023-11-08,PayPal,Pending,0.0
PAYMENT15259,ORDER15259,2023-08-06,Net Banking,Pending,0.0
PAYMENT15260,ORDER15260,2024-11-05,Credit Card,Pending,0.0
PAYMENT15261,ORDER15261,2022-08-11,PayPal,Completed,4318.56
PAYMENT15262,ORDER15262,2022-11-29,PayPal,Pending,0.0
PAYMENT15263,ORDER15263,2024-08-21,Net Banking,Failed,0.0
PAYMENT15264,ORDER15264,2022-12-12,Credit Card,Failed,0.0
PAYMENT15265,ORDER15265,2022-01-05,Credit Card,Completed,1382.64
PAYMENT15266,ORDER15266,2022-10-11,Debit Card,Completed,6632.56
PAYMENT15267,ORDER15267,2022-04-06,Net Banking,Pending,0.0
PAYMENT15268,ORDER15268,2024-10-05,PayPal,Pending,0.0
PAYMENT15269,ORDER15269,2023-05-20,PayPal,Failed,0.0
PAYMENT15270,ORDER15270,2024-06-22,Debit Card,Completed,6160.28
PAYMENT15271,ORDER15271,2022-08-09,Credit Card,Failed,0.0
PAYMENT15272,ORDER15272,2023-02-03,Net Banking,Pending,0.0
PAYMENT15273,ORDER15273,2023-03-24,Debit Card,Completed,8482.2
PAYMENT15274,ORDER15274,2022-02-19,Debit Card,Completed,276.72
PAYMENT15275,ORDER15275,2022-10-20,Credit Card,Completed,6802.95
PAYMENT15276,ORDER15276,2022-05-23,Debit Card,Failed,0.0
PAYMENT15277,ORDER15277,2022-08-20,Net Banking,Pending,0.0
PAYMENT15278,ORDER15278,2022-03-16,Net Banking,Pending,0.0
PAYMENT15279,ORDER15279,2023-01-14,Net Banking,Pending,0.0
PAYMENT15280,ORDER15280,2022-07-16,Debit Card,Completed,1547.74
PAYMENT15281,ORDER15281,2024-02-28,Credit Card,Pending,0.0
PAYMENT15282,ORDER15282,2022-03-15,Debit Card,Pending,0.0
PAYMENT15283,ORDER15283,2023-08-15,Net Banking,Completed,6219.06
PAYMENT15284,ORDER15284,2024-08-19,Net Banking,Pending,0.0
PAYMENT15285,ORDER15285,2022-09-05,Net Banking,Completed,3355.7
PAYMENT15286,ORDER15286,2023-05-31,Credit Card,Pending,0.0
PAYMENT15287,ORDER15287,2023-04-26,Debit Card,Pending,0.0
PAYMENT15288,ORDER15288,2022-10-22,PayPal,Pending,0.0
PAYMENT15289,ORDER15289,2023-07-10,Credit Card,Completed,5103.6
PAYMENT15290,ORDER15290,2023-11-27,Credit Card,Completed,1234.16
PAYMENT15291,ORDER15291,2022-01-04,Net Banking,Pending,0.0
PAYMENT15292,ORDER15292,2023-01-12,Debit Card,Completed,520.57
PAYMENT15293,ORDER15293,2023-12-08,PayPal,Failed,0.0
PAYMENT15294,ORDER15294,2022-06-18,Credit Card,Failed,0.0
PAYMENT15295,ORDER15295,2024-07-17,Credit Card,Completed,10349.6
PAYMENT15296,ORDER15296,2022-08-15,Debit Card,Pending,0.0
PAYMENT15297,ORDER15297,2023-11-07,Net Banking,Failed,0.0
PAYMENT15298,ORDER15298,2024-06-29,Net Banking,Completed,3145.44
PAYMENT15299,ORDER15299,2023-07-09,Net Banking,Pending,0.0
PAYMENT15300,ORDER15300,2024-04-21,PayPal,Completed,2296.32
PAYMENT15301,ORDER15301,2023-10-07,PayPal,Pending,0.0
PAYMENT15302,ORDER15302,2023-11-08,Net Banking,Failed,0.0
PAYMENT15303,ORDER15303,2022-07-30,Net Banking,Failed,0.0
PAYMENT15304,ORDER15304,2024-09-23,Credit Card,Completed,12820.48
PAYMENT15305,ORDER15305,2023-11-16,Credit Card,Failed,0.0
PAYMENT15306,ORDER15306,2022-09-09,Credit Card,Failed,0.0
PAYMENT15307,ORDER15307,2023-09-26,PayPal,Pending,0.0
PAYMENT15308,ORDER15308,2023-11-15,Debit Card,Pending,0.0
PAYMENT15309,ORDER15309,2023-04-07,Net Banking,Pending,0.0
PAYMENT15310,ORDER15310,2024-09-03,Debit Card,Failed,0.0
PAYMENT15311,ORDER15311,2022-10-28,PayPal,Failed,0.0
PAYMENT15312,ORDER15312,2022-05-20,PayPal,Pending,0.0
PAYMENT15313,ORDER15313,2023-03-16,Net Banking,Completed,5207.56
PAYMENT15314,ORDER15314,2022-09-24,Credit Card,Pending,0.0
PAYMENT15315,ORDER15315,2024-11-17,PayPal,Failed,0.0
PAYMENT15316,ORDER15316,2024-01-16,Credit Card,Completed,4343.1
PAYMENT15317,ORDER15317,2022-01-24,Credit Card,Failed,0.0
PAYMENT15318,ORDER15318,2023-06-17,Credit Card,Pending,0.0
PAYMENT15319,ORDER15319,2023-12-08,Debit Card,Failed,0.0
PAYMENT15320,ORDER15320,2023-02-22,Credit Card,Failed,0.0
PAYMENT15321,ORDER15321,2023-10-30,PayPal,Failed,0.0
PAYMENT15322,ORDER15322,2022-03-16,Credit Card,Completed,7484.55
PAYMENT15323,ORDER15323,2023-07-03,Debit Card,Completed,1323.9
PAYMENT15324,ORDER15324,2023-02-01,Debit Card,Failed,0.0
PAYMENT15325,ORDER15325,2022-10-29,Net Banking,Completed,16581.4
PAYMENT15326,ORDER15326,2022-04-10,PayPal,Failed,0.0
PAYMENT15327,ORDER15327,2022-11-09,Net Banking,Pending,0.0
PAYMENT15328,ORDER15328,2023-08-10,Debit Card,Failed,0.0
PAYMENT15329,ORDER15329,2022-09-26,PayPal,Completed,4278.88
PAYMENT15330,ORDER15330,2022-07-27,Debit Card,Pending,0.0
PAYMENT15331,ORDER15331,2023-03-16,PayPal,Failed,0.0
PAYMENT15332,ORDER15332,2024-10-02,Debit Card,Completed,5761.84
PAYMENT15333,ORDER15333,2023-08-09,Credit Card,Failed,0.0
PAYMENT15334,ORDER15334,2023-07-11,PayPal,Completed,4014.33
PAYMENT15335,ORDER15335,2024-02-13,Debit Card,Failed,0.0
PAYMENT15336,ORDER15336,2024-08-02,Credit Card,Failed,0.0
PAYMENT15337,ORDER15337,2023-04-30,Debit Card,Pending,0.0
PAYMENT15338,ORDER15338,2024-09-02,Debit Card,Failed,0.0
PAYMENT15339,ORDER15339,2023-12-06,PayPal,Completed,7202.3
PAYMENT15340,ORDER15340,2024-07-27,Net Banking,Failed,0.0
PAYMENT15341,ORDER15341,2023-08-15,Credit Card,Completed,9582.84
PAYMENT15342,ORDER15342,2023-04-16,Debit Card,Failed,0.0
PAYMENT15343,ORDER15343,2022-02-07,PayPal,Completed,2742.66
PAYMENT15344,ORDER15344,2024-04-10,Debit Card,Failed,0.0
PAYMENT15345,ORDER15345,2023-08-14,Credit Card,Failed,0.0
