ReturnID,OrderID,ProductID,ReturnDate,Reason,Status,RefundAmount
RETURN3561,ORDER12313,PROD121,2023-03-18,Not as Described,Accepted,4934.0
RETURN3562,ORDER3299,PROD102,2023-10-07,Not as Described,Rejected,0.0
RETURN3563,ORDER2263,PROD181,2023-04-17,Not as Described,Accepted,368.78
RETURN3564,ORDER14486,PROD235,2023-11-21,Defective,Rejected,0.0
RETURN3565,ORDER2783,PROD268,2022-03-13,Wrong Item,Rejected,0.0
RETURN3566,ORDER10259,PROD156,2022-08-09,Defective,Rejected,0.0
RETURN3567,ORDER18905,PROD65,2024-06-01,Changed Mind,Accepted,11523.9
RETURN3568,ORDER4813,PROD197,2025-01-05,Not as Described,Rejected,0.0
RETURN3569,ORDER14189,PROD262,2022-01-12,Wrong Item,Accepted,206.55
RETURN3570,ORDER7868,PROD73,2022-10-19,Not as Described,Rejected,0.0
RETURN3571,ORDER5318,PROD159,2024-02-10,Changed Mind,Accepted,15044.6
RETURN3572,ORDER3626,PROD206,2023-02-04,Wrong Item,Rejected,0.0
RETURN3573,ORDER1359,PROD170,2024-07-29,Wrong Item,Rejected,0.0
RETURN3574,ORDER4319,PROD43,2024-11-25,Changed Mind,Accepted,11794.16
RETURN3575,ORDER2899,PROD109,2023-03-07,Not as Described,Rejected,0.0
RETURN3576,ORDER11679,PROD224,2023-11-07,Changed Mind,Rejected,0.0
RETURN3577,ORDER13641,PROD155,2023-10-10,Defective,Accepted,4828.2
RETURN3578,ORDER11773,PROD59,2023-10-28,Defective,Rejected,0.0
RETURN3579,ORDER3381,PROD187,2024-07-09,Not as Described,Accepted,3713.62
RETURN3580,ORDER11609,PROD6,2023-04-02,Defective,Rejected,0.0
RETURN3581,ORDER18679,PROD41,2024-09-11,Not as Described,Accepted,12857.76
RETURN3582,ORDER4970,PROD38,2022-08-08,Changed Mind,Accepted,2603.78
RETURN3583,ORDER14757,PROD106,2023-10-17,Not as Described,Rejected,0.0
RETURN3584,ORDER3565,PROD27,2023-02-04,Defective,Accepted,6707.44
RETURN3585,ORDER13148,PROD73,2022-05-23,Changed Mind,Rejected,0.0
RETURN3586,ORDER17413,PROD228,2024-11-08,Not as Described,Rejected,0.0
RETURN3587,ORDER11460,PROD75,2022-05-29,Wrong Item,Accepted,902.55
RETURN3588,ORDER3140,PROD90,2024-05-14,Wrong Item,Rejected,0.0
RETURN3589,ORDER15877,PROD29,2022-11-20,Wrong Item,Accepted,1593.4
RETURN3590,ORDER4887,PROD47,2022-07-20,Wrong Item,Rejected,0.0
RETURN3591,ORDER3583,PROD39,2022-10-17,Wrong Item,Accepted,2355.64
RETURN3592,ORDER6705,PROD93,2022-04-02,Wrong Item,Rejected,0.0
RETURN3593,ORDER15291,PROD152,2022-01-17,Not as Described,Accepted,9460.8
RETURN3594,ORDER9660,PROD87,2023-04-21,Wrong Item,Rejected,0.0
RETURN3595,ORDER19084,PROD19,2022-07-24,Defective,Rejected,0.0
RETURN3596,ORDER8828,PROD201,2022-11-22,Defective,Accepted,6429.75
RETURN3597,ORDER2530,PROD251,2025-01-06,Wrong Item,Rejected,0.0
RETURN3598,ORDER3326,PROD223,2024-10-05,Defective,Rejected,0.0
RETURN3599,ORDER13624,PROD214,2022-12-04,Defective,Rejected,0.0
RETURN3600,ORDER8817,PROD56,2022-01-14,Wrong Item,Rejected,0.0
RETURN3601,ORDER4348,PROD166,2023-02-01,Not as Described,Rejected,0.0
RETURN3602,ORDER5845,PROD207,2024-03-02,Wrong Item,Rejected,0.0
RETURN3603,ORDER5941,PROD220,2023-08-01,Not as Described,Rejected,0.0
RETURN3604,ORDER13446,PROD22,2022-07-17,Wrong Item,Accepted,1964.38
RETURN3605,ORDER15488,PROD73,2023-06-12,Changed Mind,Accepted,3145.44
RETURN3606,ORDER568,PROD111,2023-05-30,Changed Mind,Rejected,0.0
RETURN3607,ORDER4190,PROD206,2023-11-11,Wrong Item,Accepted,1374.1
RETURN3608,ORDER4384,PROD62,2025-01-01,Not as Described,Accepted,2556.72
RETURN3609,ORDER4276,PROD165,2023-09-23,Not as Described,Rejected,0.0
RETURN3610,ORDER17215,PROD30,2023-12-25,Defective,Rejected,0.0
RETURN3611,ORDER10927,PROD266,2022-04-12,Wrong Item,Accepted,2441.2
RETURN3612,ORDER6747,PROD204,2024-09-06,Defective,Rejected,0.0
RETURN3613,ORDER7064,PROD232,2023-11-24,Defective,Accepted,12042.99
RETURN3614,ORDER19786,PROD240,2024-12-12,Not as Described,Accepted,7155.64
RETURN3615,ORDER11747,PROD35,2024-03-07,Changed Mind,Rejected,0.0
RETURN3616,ORDER1601,PROD96,2022-05-12,Wrong Item,Rejected,0.0
RETURN3617,ORDER15223,PROD84,2024-01-13,Changed Mind,Accepted,8790.24
RETURN3618,ORDER19383,PROD52,2024-09-11,Wrong Item,Accepted,7097.85
RETURN3619,ORDER12071,PROD46,2023-12-25,Defective,Accepted,14268.69
RETURN3620,ORDER13466,PROD48,2023-04-20,Not as Described,Accepted,3764.22
RETURN3621,ORDER13122,PROD140,2024-09-09,Defective,Accepted,6663.92
RETURN3622,ORDER11186,PROD113,2024-04-02,Changed Mind,Rejected,0.0
RETURN3623,ORDER7621,PROD159,2022-03-13,Wrong Item,Accepted,10531.22
RETURN3624,ORDER3545,PROD107,2022-04-16,Wrong Item,Rejected,0.0
RETURN3625,ORDER11191,PROD32,2024-05-19,Defective,Rejected,0.0
RETURN3626,ORDER19031,PROD212,2024-08-05,Changed Mind,Accepted,3723.04
RETURN3627,ORDER15978,PROD50,2022-11-19,Wrong Item,Accepted,634.41
RETURN3628,ORDER8300,PROD89,2022-06-30,Changed Mind,Accepted,2160.69
RETURN3629,ORDER6053,PROD218,2023-11-29,Wrong Item,Rejected,0.0
RETURN3630,ORDER2439,PROD124,2024-12-17,Defective,Rejected,0.0
RETURN3631,ORDER8598,PROD8,2022-06-13,Not as Described,Rejected,0.0
RETURN3632,ORDER7973,PROD16,2024-10-15,Wrong Item,Accepted,7940.34
RETURN3633,ORDER8867,PROD94,2024-02-29,Changed Mind,Rejected,0.0
RETURN3634,ORDER10136,PROD97,2022-08-28,Not as Described,Accepted,2340.12
RETURN3635,ORDER9398,PROD7,2022-04-01,Not as Described,Rejected,0.0
RETURN3636,ORDER12391,PROD103,2022-07-21,Wrong Item,Accepted,3652.62
RETURN3637,ORDER18197,PROD265,2022-09-27,Wrong Item,Rejected,0.0
RETURN3638,ORDER15742,PROD177,2023-11-02,Wrong Item,Accepted,3227.63
RETURN3639,ORDER11028,PROD228,2023-11-29,Wrong Item,Accepted,7011.48
RETURN3640,ORDER8453,PROD151,2022-09-05,Changed Mind,Accepted,5052.6
RETURN3641,ORDER8271,PROD29,2022-10-23,Wrong Item,Accepted,1434.06
RETURN3642,ORDER15561,PROD135,2024-12-08,Not as Described,Accepted,8981.46
RETURN3643,ORDER10467,PROD130,2024-03-12,Defective,Rejected,0.0
RETURN3644,ORDER3364,PROD144,2022-06-07,Defective,Rejected,0.0
RETURN3645,ORDER5044,PROD105,2024-02-03,Not as Described,Rejected,0.0
RETURN3646,ORDER13136,PROD168,2023-12-07,Not as Described,Accepted,9718.5
RETURN3647,ORDER19407,PROD19,2023-11-01,Not as Described,Accepted,1874.35
RETURN3648,ORDER13497,PROD51,2024-06-05,Not as Described,Rejected,0.0
RETURN3649,ORDER14946,PROD202,2023-11-06,Changed Mind,Rejected,0.0
RETURN3650,ORDER15839,PROD56,2024-02-27,Not as Described,Accepted,5563.4
RETURN3651,ORDER1824,PROD6,2024-01-17,Defective,Rejected,0.0
RETURN3652,ORDER15313,PROD38,2023-04-02,Wrong Item,Accepted,5207.56
RETURN3653,ORDER19569,PROD162,2024-08-30,Not as Described,Rejected,0.0
RETURN3654,ORDER15705,PROD180,2023-04-14,Not as Described,Rejected,0.0
RETURN3655,ORDER16652,PROD96,2024-03-17,Wrong Item,Accepted,2582.82
RETURN3656,ORDER6319,PROD106,2023-01-01,Defective,Accepted,3863.04
RETURN3657,ORDER9596,PROD243,2022-05-31,Changed Mind,Rejected,0.0
RETURN3658,ORDER8174,PROD67,2024-04-29,Wrong Item,Rejected,0.0
RETURN3659,ORDER12973,PROD5,2022-07-29,Defective,Accepted,7136.5
RETURN3660,ORDER10597,PROD53,2023-03-02,Defective,Accepted,1535.9
RETURN3661,ORDER2623,PROD140,2022-11-27,Wrong Item,Rejected,0.0
RETURN3662,ORDER8188,PROD42,2022-09-12,Defective,Accepted,671.14
RETURN3663,ORDER8056,PROD93,2024-10-02,Wrong Item,Accepted,13104.6
RETURN3664,ORDER15659,PROD255,2023-01-30,Changed Mind,Rejected,0.0
RETURN3665,ORDER645,PROD9,2023-05-01,Not as Described,Accepted,913.1
RETURN3666,ORDER19036,PROD102,2024-06-26,Changed Mind,Accepted,16954.6
RETURN3667,ORDER6511,PROD198,2023-11-23,Not as Described,Rejected,0.0
RETURN3668,ORDER13621,PROD251,2023-05-25,Wrong Item,Accepted,1582.98
RETURN3669,ORDER14753,PROD244,2024-02-02,Not as Described,Accepted,8366.32
RETURN3670,ORDER2424,PROD141,2023-02-10,Changed Mind,Rejected,0.0
RETURN3671,ORDER15755,PROD141,2024-09-11,Wrong Item,Accepted,10215.45
RETURN3672,ORDER2133,PROD264,2024-12-14,Wrong Item,Accepted,1909.88
RETURN3673,ORDER10877,PROD248,2022-03-27,Not as Described,Rejected,0.0
RETURN3674,ORDER12049,PROD7,2024-12-22,Wrong Item,Rejected,0.0
RETURN3675,ORDER16608,PROD93,2023-09-18,Changed Mind,Accepted,9173.22
RETURN3676,ORDER14963,PROD38,2022-02-16,Not as Described,Rejected,0.0
RETURN3677,ORDER10826,PROD134,2022-12-19,Changed Mind,Rejected,0.0
RETURN3678,ORDER14312,PROD101,2022-08-02,Not as Described,Rejected,0.0
RETURN3679,ORDER13778,PROD91,2024-08-18,Changed Mind,Rejected,0.0
RETURN3680,ORDER5357,PROD28,2024-04-19,Wrong Item,Rejected,0.0
RETURN3681,ORDER1540,PROD40,2024-05-30,Wrong Item,Rejected,0.0
RETURN3682,ORDER6453,PROD42,2022-04-05,Changed Mind,Accepted,6040.26
RETURN3683,ORDER11282,PROD133,2023-12-19,Defective,Rejected,0.0
RETURN3684,ORDER16029,PROD81,2023-06-20,Defective,Accepted,11004.48
RETURN3685,ORDER8777,PROD226,2022-12-17,Defective,Rejected,0.0
RETURN3686,ORDER5591,PROD231,2022-10-20,Defective,Accepted,11768.0
RETURN3687,ORDER8191,PROD49,2022-06-15,Not as Described,Accepted,11505.69
RETURN3688,ORDER14864,PROD198,2024-10-26,Defective,Rejected,0.0
RETURN3689,ORDER14686,PROD143,2024-02-15,Changed Mind,Rejected,0.0
RETURN3690,ORDER16984,PROD148,2023-06-14,Not as Described,Rejected,0.0
RETURN3691,ORDER14611,PROD138,2023-01-25,Not as Described,Rejected,0.0
RETURN3692,ORDER9206,PROD142,2022-10-19,Wrong Item,Accepted,12256.16
RETURN3693,ORDER7399,PROD55,2022-04-27,Changed Mind,Rejected,0.0
RETURN3694,ORDER353,PROD130,2024-06-19,Defective,Accepted,2895.21
RETURN3695,ORDER14590,PROD27,2022-10-29,Not as Described,Rejected,0.0
RETURN3696,ORDER16895,PROD263,2024-05-15,Changed Mind,Rejected,0.0
RETURN3697,ORDER11822,PROD244,2024-11-15,Wrong Item,Rejected,0.0
RETURN3698,ORDER11040,PROD226,2023-11-10,Defective,Accepted,9599.31
RETURN3699,ORDER18537,PROD183,2022-09-17,Changed Mind,Rejected,0.0
RETURN3700,ORDER13086,PROD44,2024-07-19,Wrong Item,Accepted,4610.24
RETURN3701,ORDER9441,PROD58,2023-12-25,Changed Mind,Accepted,15792.57
RETURN3702,ORDER6244,PROD148,2023-07-29,Changed Mind,Rejected,0.0
RETURN3703,ORDER18495,PROD242,2023-03-30,Changed Mind,Rejected,0.0
RETURN3704,ORDER11113,PROD230,2023-08-06,Not as Described,Rejected,0.0
RETURN3705,ORDER17400,PROD98,2023-03-21,Changed Mind,Rejected,0.0
RETURN3706,ORDER13140,PROD211,2023-01-01,Wrong Item,Rejected,0.0
RETURN3707,ORDER14242,PROD121,2023-02-03,Not as Described,Accepted,6167.5
RETURN3708,ORDER8456,PROD216,2022-06-11,Defective,Accepted,14958.24
RETURN3709,ORDER8040,PROD162,2023-08-19,Wrong Item,Accepted,532.24
RETURN3710,ORDER444,PROD79,2024-08-29,Changed Mind,Rejected,0.0
RETURN3711,ORDER8398,PROD98,2024-09-26,Wrong Item,Rejected,0.0
RETURN3712,ORDER6334,PROD259,2022-05-11,Defective,Rejected,0.0
RETURN3713,ORDER16618,PROD43,2024-07-31,Defective,Rejected,0.0
RETURN3714,ORDER2826,PROD233,2023-02-21,Not as Described,Rejected,0.0
RETURN3715,ORDER14725,PROD222,2024-10-01,Changed Mind,Accepted,11483.1
RETURN3716,ORDER16962,PROD256,2022-05-13,Not as Described,Accepted,1058.8
RETURN3717,ORDER17649,PROD20,2022-10-18,Not as Described,Rejected,0.0
RETURN3718,ORDER1171,PROD56,2024-06-25,Wrong Item,Rejected,0.0
RETURN3719,ORDER10937,PROD20,2024-05-12,Wrong Item,Accepted,11796.3
RETURN3720,ORDER7253,PROD48,2022-09-15,Wrong Item,Rejected,0.0
RETURN3721,ORDER3467,PROD238,2024-03-07,Defective,Accepted,1542.7
RETURN3722,ORDER8394,PROD169,2022-08-21,Wrong Item,Accepted,576.16
RETURN3723,ORDER11835,PROD38,2024-12-30,Defective,Rejected,0.0
RETURN3724,ORDER11084,PROD67,2023-12-24,Not as Described,Rejected,0.0
RETURN3725,ORDER15136,PROD132,2023-09-24,Not as Described,Rejected,0.0
RETURN3726,ORDER14423,PROD120,2024-01-31,Wrong Item,Rejected,0.0
RETURN3727,ORDER4584,PROD4,2023-08-09,Wrong Item,Rejected,0.0
RETURN3728,ORDER14604,PROD264,2023-05-09,Changed Mind,Rejected,0.0
RETURN3729,ORDER7475,PROD79,2024-07-12,Not as Described,Accepted,3499.44
RETURN3730,ORDER4101,PROD229,2022-07-13,Defective,Accepted,7698.6
RETURN3731,ORDER13857,PROD40,2022-08-14,Not as Described,Rejected,0.0
RETURN3732,ORDER4430,PROD131,2022-11-09,Wrong Item,Accepted,7773.71
RETURN3733,ORDER9436,PROD93,2022-08-01,Changed Mind,Accepted,7862.76
RETURN3734,ORDER17362,PROD141,2022-06-03,Not as Described,Accepted,2918.7
RETURN3735,ORDER19164,PROD130,2023-07-28,Changed Mind,Rejected,0.0
RETURN3736,ORDER9457,PROD145,2024-05-16,Defective,Accepted,3410.0
RETURN3737,ORDER6174,PROD120,2024-09-03,Wrong Item,Rejected,0.0
RETURN3738,ORDER12037,PROD261,2024-11-26,Defective,Rejected,0.0
RETURN3739,ORDER1203,PROD90,2024-03-09,Defective,Rejected,0.0
RETURN3740,ORDER6041,PROD30,2022-05-28,Not as Described,Rejected,0.0
RETURN3741,ORDER8425,PROD82,2024-02-29,Changed Mind,Accepted,590.49
RETURN3742,ORDER2540,PROD190,2023-12-12,Changed Mind,Rejected,0.0
RETURN3743,ORDER17010,PROD174,2023-03-07,Not as Described,Accepted,1617.93
RETURN3744,ORDER5383,PROD16,2022-06-28,Changed Mind,Rejected,0.0
RETURN3745,ORDER3252,PROD156,2022-01-31,Defective,Rejected,0.0
RETURN3746,ORDER10795,PROD152,2023-02-08,Wrong Item,Rejected,0.0
RETURN3747,ORDER780,PROD68,2024-04-17,Not as Described,Rejected,0.0
RETURN3748,ORDER6385,PROD72,2024-01-06,Changed Mind,Accepted,5528.16
RETURN3749,ORDER3970,PROD124,2024-03-08,Defective,Accepted,3917.9
RETURN3750,ORDER13615,PROD152,2023-09-18,Wrong Item,Rejected,0.0
RETURN3751,ORDER7151,PROD241,2024-05-14,Not as Described,Accepted,3788.82
RETURN3752,ORDER7422,PROD188,2022-12-09,Changed Mind,Accepted,2265.0
RETURN3753,ORDER10694,PROD95,2023-01-02,Defective,Rejected,0.0
RETURN3754,ORDER16078,PROD165,2024-06-20,Changed Mind,Rejected,0.0
RETURN3755,ORDER5530,PROD266,2024-11-05,Defective,Accepted,1220.6
RETURN3756,ORDER7306,PROD19,2022-06-06,Changed Mind,Accepted,1874.35
RETURN3757,ORDER13176,PROD260,2022-03-10,Wrong Item,Rejected,0.0
RETURN3758,ORDER5345,PROD63,2023-05-06,Defective,Accepted,9873.36
RETURN3759,ORDER5017,PROD106,2022-10-29,Changed Mind,Rejected,0.0
RETURN3760,ORDER5006,PROD179,2023-10-28,Defective,Rejected,0.0
RETURN3761,ORDER716,PROD139,2024-06-06,Changed Mind,Rejected,0.0
RETURN3762,ORDER1492,PROD199,2022-09-11,Not as Described,Accepted,1219.74
RETURN3763,ORDER18729,PROD107,2022-11-13,Not as Described,Rejected,0.0
RETURN3764,ORDER16553,PROD1,2024-06-21,Changed Mind,Rejected,0.0
RETURN3765,ORDER13556,PROD37,2024-07-20,Changed Mind,Rejected,0.0
RETURN3766,ORDER16576,PROD54,2022-08-03,Defective,Accepted,7348.08
RETURN3767,ORDER6004,PROD48,2022-02-14,Wrong Item,Rejected,0.0
RETURN3768,ORDER13732,PROD122,2023-08-09,Changed Mind,Accepted,887.3
RETURN3769,ORDER627,PROD22,2022-08-28,Not as Described,Accepted,8839.71
RETURN3770,ORDER3517,PROD211,2024-09-12,Not as Described,Rejected,0.0
RETURN3771,ORDER7181,PROD191,2023-12-28,Wrong Item,Rejected,0.0
RETURN3772,ORDER6126,PROD147,2024-08-25,Changed Mind,Rejected,0.0
RETURN3773,ORDER1038,PROD118,2024-10-09,Defective,Rejected,0.0
RETURN3774,ORDER16024,PROD227,2022-11-16,Wrong Item,Accepted,1956.5
RETURN3775,ORDER10522,PROD22,2023-03-31,Changed Mind,Rejected,0.0
RETURN3776,ORDER745,PROD35,2023-06-22,Wrong Item,Rejected,0.0
RETURN3777,ORDER19279,PROD213,2022-09-28,Defective,Accepted,3806.73
RETURN3778,ORDER4039,PROD160,2024-12-27,Changed Mind,Rejected,0.0
RETURN3779,ORDER8850,PROD68,2024-12-25,Defective,Rejected,0.0
RETURN3780,ORDER12289,PROD211,2023-08-20,Wrong Item,Accepted,6301.44
RETURN3781,ORDER10930,PROD189,2024-03-12,Not as Described,Rejected,0.0
RETURN3782,ORDER7497,PROD68,2022-10-27,Not as Described,Rejected,0.0
RETURN3783,ORDER4886,PROD187,2024-01-31,Defective,Rejected,0.0
RETURN3784,ORDER13036,PROD251,2024-12-20,Wrong Item,Accepted,4221.28
RETURN3785,ORDER17406,PROD98,2023-01-17,Changed Mind,Rejected,0.0
RETURN3786,ORDER14649,PROD171,2022-09-04,Defective,Rejected,0.0
RETURN3787,ORDER16327,PROD238,2024-04-01,Defective,Accepted,308.54
RETURN3788,ORDER5265,PROD58,2024-07-30,Defective,Rejected,0.0
RETURN3789,ORDER10537,PROD187,2024-01-09,Wrong Item,Rejected,0.0
RETURN3790,ORDER10333,PROD95,2024-09-08,Not as Described,Accepted,7975.8
RETURN3791,ORDER12659,PROD240,2024-09-16,Wrong Item,Rejected,0.0
RETURN3792,ORDER13660,PROD53,2023-04-15,Not as Described,Rejected,0.0
RETURN3793,ORDER19970,PROD168,2024-06-05,Wrong Item,Rejected,0.0
RETURN3794,ORDER4648,PROD36,2023-03-01,Defective,Accepted,2732.36
RETURN3795,ORDER5956,PROD100,2024-07-17,Not as Described,Rejected,0.0
RETURN3796,ORDER605,PROD105,2024-04-24,Changed Mind,Accepted,1781.41
RETURN3797,ORDER19066,PROD211,2023-07-03,Changed Mind,Rejected,0.0
RETURN3798,ORDER19677,PROD186,2024-02-19,Changed Mind,Accepted,5712.48
RETURN3799,ORDER13133,PROD202,2024-10-08,Defective,Accepted,892.09
RETURN3800,ORDER14246,PROD170,2022-11-06,Changed Mind,Accepted,4791.42
RETURN3801,ORDER9185,PROD245,2022-05-03,Changed Mind,Accepted,3947.52
RETURN3802,ORDER17567,PROD190,2022-06-21,Defective,Accepted,1220.02
RETURN3803,ORDER6734,PROD224,2022-09-24,Changed Mind,Rejected,0.0
RETURN3804,ORDER2728,PROD150,2024-07-13,Wrong Item,Accepted,3576.3
RETURN3805,ORDER13878,PROD46,2024-05-05,Changed Mind,Accepted,11097.87
RETURN3806,ORDER926,PROD67,2022-02-02,Defective,Rejected,0.0
RETURN3807,ORDER9288,PROD45,2024-03-12,Wrong Item,Rejected,0.0
RETURN3808,ORDER18864,PROD116,2025-01-04,Defective,Rejected,0.0
RETURN3809,ORDER15793,PROD178,2024-06-10,Defective,Rejected,0.0
RETURN3810,ORDER4966,PROD173,2024-11-09,Wrong Item,Accepted,15661.53
RETURN3811,ORDER16419,PROD31,2023-01-14,Wrong Item,Accepted,9627.87
RETURN3812,ORDER6690,PROD268,2022-10-12,Not as Described,Rejected,0.0
RETURN3813,ORDER9087,PROD33,2022-03-12,Not as Described,Accepted,4899.15
RETURN3814,ORDER4557,PROD114,2023-04-16,Not as Described,Accepted,3687.04
RETURN3815,ORDER18651,PROD192,2022-02-28,Defective,Accepted,914.97
RETURN3816,ORDER15404,PROD130,2022-01-16,Defective,Rejected,0.0
RETURN3817,ORDER7493,PROD125,2023-07-13,Wrong Item,Accepted,299.99
RETURN3818,ORDER9237,PROD256,2024-05-27,Changed Mind,Accepted,4235.2
RETURN3819,ORDER13578,PROD190,2022-08-01,Changed Mind,Accepted,4880.08
RETURN3820,ORDER10752,PROD142,2024-12-26,Wrong Item,Rejected,0.0
RETURN3821,ORDER15590,PROD236,2024-04-19,Not as Described,Rejected,0.0
RETURN3822,ORDER11242,PROD220,2022-09-27,Defective,Rejected,0.0
RETURN3823,ORDER19377,PROD33,2023-06-16,Not as Described,Rejected,0.0
RETURN3824,ORDER6717,PROD2,2023-05-04,Changed Mind,Accepted,19656.7
RETURN3825,ORDER5834,PROD149,2022-11-19,Wrong Item,Accepted,316.7
RETURN3826,ORDER3121,PROD80,2024-08-19,Defective,Rejected,0.0
RETURN3827,ORDER12617,PROD169,2023-11-12,Changed Mind,Accepted,1440.4
RETURN3828,ORDER14213,PROD208,2024-08-01,Defective,Accepted,6853.6
RETURN3829,ORDER17236,PROD92,2024-08-09,Changed Mind,Rejected,0.0
RETURN3830,ORDER8075,PROD87,2024-03-18,Not as Described,Rejected,0.0
RETURN3831,ORDER7947,PROD22,2024-10-20,Wrong Item,Accepted,8839.71
RETURN3832,ORDER16943,PROD197,2022-05-17,Wrong Item,Rejected,0.0
RETURN3833,ORDER1663,PROD106,2023-02-18,Defective,Accepted,12876.8
RETURN3834,ORDER8651,PROD119,2023-06-22,Wrong Item,Rejected,0.0
RETURN3835,ORDER19909,PROD117,2024-04-05,Wrong Item,Accepted,2599.72
RETURN3836,ORDER16501,PROD17,2022-09-18,Not as Described,Accepted,7244.72
RETURN3837,ORDER4822,PROD101,2023-09-28,Changed Mind,Rejected,0.0
RETURN3838,ORDER17615,PROD32,2023-05-19,Changed Mind,Rejected,0.0
RETURN3839,ORDER10503,PROD159,2024-11-20,Defective,Rejected,0.0
RETURN3840,ORDER11941,PROD235,2022-06-13,Defective,Accepted,8621.16
RETURN3841,ORDER10078,PROD112,2024-05-22,Wrong Item,Rejected,0.0
RETURN3842,ORDER10812,PROD1,2024-12-25,Not as Described,Accepted,9390.1
RETURN3843,ORDER1673,PROD198,2024-03-20,Defective,Rejected,0.0
RETURN3844,ORDER15212,PROD121,2022-04-24,Defective,Rejected,0.0
RETURN3845,ORDER10313,PROD86,2022-06-28,Changed Mind,Rejected,0.0
RETURN3846,ORDER233,PROD101,2022-02-23,Not as Described,Accepted,13481.46
RETURN3847,ORDER3816,PROD125,2022-11-02,Defective,Accepted,2699.91
RETURN3848,ORDER3538,PROD24,2023-12-11,Wrong Item,Rejected,0.0
RETURN3849,ORDER8010,PROD176,2022-07-17,Not as Described,Accepted,10063.86
RETURN3850,ORDER5448,PROD245,2022-04-12,Changed Mind,Accepted,7895.04
RETURN3851,ORDER11446,PROD108,2023-11-04,Not as Described,Accepted,3479.0
RETURN3852,ORDER8546,PROD56,2024-06-19,Wrong Item,Accepted,13908.5
RETURN3853,ORDER13704,PROD173,2023-10-27,Changed Mind,Accepted,13921.36
RETURN3854,ORDER16550,PROD196,2023-06-19,Defective,Rejected,0.0
RETURN3855,ORDER18753,PROD216,2022-08-19,Changed Mind,Accepted,9348.9
RETURN3856,ORDER7978,PROD82,2024-07-12,Defective,Accepted,2361.96
RETURN3857,ORDER4014,PROD163,2022-11-04,Wrong Item,Accepted,6390.79
RETURN3858,ORDER5960,PROD249,2022-03-05,Changed Mind,Accepted,581.77
RETURN3859,ORDER11234,PROD180,2023-07-23,Defective,Rejected,0.0
RETURN3860,ORDER15429,PROD132,2022-07-16,Not as Described,Accepted,3850.98
RETURN3861,ORDER9578,PROD207,2022-12-14,Defective,Rejected,0.0
RETURN3862,ORDER15286,PROD173,2023-06-21,Defective,Rejected,0.0
RETURN3863,ORDER1482,PROD162,2022-09-20,Defective,Rejected,0.0
RETURN3864,ORDER1364,PROD62,2022-10-04,Not as Described,Accepted,8522.4
RETURN3865,ORDER18921,PROD86,2022-07-18,Defective,Accepted,7304.64
RETURN3866,ORDER2734,PROD255,2023-05-17,Changed Mind,Rejected,0.0
RETURN3867,ORDER3472,PROD136,2023-03-16,Changed Mind,Accepted,5089.56
RETURN3868,ORDER14898,PROD12,2023-01-25,Wrong Item,Accepted,4169.35
RETURN3869,ORDER4469,PROD87,2022-02-02,Not as Described,Rejected,0.0
RETURN3870,ORDER6671,PROD206,2024-07-20,Wrong Item,Accepted,4809.35
RETURN3871,ORDER14150,PROD37,2022-06-06,Defective,Rejected,0.0
RETURN3872,ORDER10200,PROD66,2024-02-09,Changed Mind,Rejected,0.0
RETURN3873,ORDER17818,PROD211,2022-03-01,Changed Mind,Rejected,0.0
RETURN3874,ORDER7133,PROD247,2022-09-02,Wrong Item,Accepted,1599.32
RETURN3875,ORDER13089,PROD135,2022-10-17,Wrong Item,Accepted,4490.73
RETURN3876,ORDER8788,PROD148,2022-12-21,Changed Mind,Accepted,9327.92
RETURN3877,ORDER8597,PROD197,2024-07-04,Changed Mind,Accepted,2034.48
RETURN3878,ORDER2684,PROD2,2023-12-22,Defective,Accepted,5897.01
RETURN3879,ORDER11599,PROD36,2024-07-30,Not as Described,Accepted,6830.9
RETURN3880,ORDER8520,PROD142,2024-03-06,Not as Described,Accepted,15320.2
RETURN3881,ORDER15812,PROD248,2024-08-05,Wrong Item,Accepted,6376.8
RETURN3882,ORDER8261,PROD178,2022-11-21,Wrong Item,Rejected,0.0
RETURN3883,ORDER6362,PROD112,2024-09-27,Defective,Rejected,0.0
RETURN3884,ORDER11196,PROD74,2022-11-14,Defective,Accepted,11835.63
RETURN3885,ORDER19595,PROD213,2023-04-18,Changed Mind,Accepted,1268.91
RETURN3886,ORDER18816,PROD60,2023-02-19,Not as Described,Rejected,0.0
RETURN3887,ORDER16390,PROD185,2024-10-22,Wrong Item,Accepted,4142.45
RETURN3888,ORDER17682,PROD218,2022-03-28,Defective,Rejected,0.0
RETURN3889,ORDER4645,PROD241,2024-11-18,Wrong Item,Accepted,13260.87
RETURN3890,ORDER18716,PROD70,2023-01-22,Not as Described,Accepted,619.28
